주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
전라북도 전주시 완산구 효자로 174 ,C,0,,송정훈성형외과의원,063-222-3775,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.8187403705,127.1044156676
"전라북도 전주시 완산구 홍산로 250, 8층 (효자동3가)",C,0,,스카이성형외과의원,063-286-1122,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.8160384106089,127.10644814335353
"전라북도 전주시 완산구 온고을로 20 (서신동,502~ 505호)",C,0,롯데백화점 옆,아이앤유성형외과의원,063-272-7501,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.834155286064814,127.12075585896129
"부산광역시 동래구 중앙대로 1523, SKHUBSKY 2층일부층 (온천동)",C,0,"1호선 온천장역 3,5번 출구",삼삼서울성형외과의원,051-556-3306,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1430,1000,,,,,35.2212910211,129.0855783477
"서울특별시 강남구 도산대로 410,  13, 14층 (청담동)",C,0,,삼성라인성형외과의원,02-6954-0017,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.50793335932951,127.03501172713058
"충청북도 청주시 상당구 상당로81번길 4, 3층 (북문로1가)",C,0,충북도청 앞,메모리성형외과의원,043-221-0255,,1900,1000,2100,1000,1900,1000,2100,1000,1900,1000,1600,1000,,,,,36.635763721735024,127.49014051394886
"제주특별자치도 제주시 동광로 122, 301호 (일도이동)",C,0,,좌방은성형외과의원,064-755-2575,,1700,1000,1700,1000,1700,1000,1200,1000,1700,1000,1200,1000,,,,,33.49947941326067,126.52966938101032
"서울특별시 서대문구 신촌로 109, 502호 (창천동, 르메이에르타운)",C,0,르메이에르 5차 스포츠센터 5층,연세자연미성형외과의원,02-365-4553,,1830,0930,1830,0930,2000,0930,1830,0930,2000,0930,1600,0930,,,,,37.5558302028,126.9377996069
서울특별시 서대문구 이화여대길 7 (대현동),C,0,,허은성형외과의원,02-313-6767,,1800,1030,1800,1030,1800,1030,1800,1030,1800,1030,1500,1030,,,,,37.557239654982226,126.94570719866303
부산광역시 남구 수영로 300  (대연동),C,0,"2호선 경성대, 부경대역 5번출구",정우창성형외과의원,051-624-6611,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.1366607814788,129.09925240443965
"서울특별시 광진구 능동로 95, 3층 (자양동)",C,0,건대입구역 5번 출구,곽승일성형외과의원,02-466-0202,,1630,1000,1630,1000,1400,1000,1630,1000,1630,1000,,,,,,,37.5395284848,127.070148032
"서울특별시 강남구 압구정로28길 28, 3,4층 (신사동, 청빌딩)",C,0,"압구정역 4번출구 청빌딩 3,4층",이룸성형외과의원,02-545-0601,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.52477329927482,127.02751248758577
서울특별시 강남구 논현로 837  (신사동),C,0,,팝성형외과의원,02-545-0025,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5233387983,127.0279599352
"서울특별시 강남구 언주로 825, 9,10층 (신사동)",C,0,"포도빌딩 9,10층",안성진성형외과의원,02-3477-6969,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,37.5238313135,127.0327611686
"서울특별시 광진구 천호대로 556, 5층 (능동)",C,0,7호선 군자역 5번출구 옆건물/동성빌딩 2층,오케이성형외과의원,02-3446-7588,,2030,1030,1930,1030,1930,1030,1930,1030,2030,1030,1530,0930,,,,,37.5567350987,127.0797025712
인천광역시 남동구 성말로 10,C,0,구월동 다이아나나이트 맞은편,다듬성형외과의원,032-432-2777,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.44519550264116,126.70154029478587
"인천광역시 남동구 남동대로 899, 홍익빌딩 5층 (간석동)",C,0,인천사랑병원 맞은편 국민은행 건물 2층,이젠성형외과의원,032-863-3993,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.4621677807867,126.67998752564225
"인천광역시 남동구 예술로 138 (구월동, 이토타워401호,402호)",C,0,롯데백화점 옆 이토타워4층,2010성형외과의원,032-816-2010,,1800,1000,,,1800,1000,,,1800,1000,1600,1000,,,,,37.446241249675815,126.70100658216248
"인천광역시 남동구 인하로 501, (구월동)",C,0,신세계백화점 건너편 우리은행 옆 건물,미래로성형외과의원,032-439-7533,,1900,1000,1900,1000,1900,1000,2100,1000,1900,1000,,,,,,,37.44352726308882,126.70238249268873
인천광역시 남동구 인하로 523,C,0,LG전자 미추홀빌딩5층,미추홀성형외과의원,032-424-6296,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1530,1000,,,,,37.44328282956847,126.70481597380407
"인천광역시 남동구 예술로140번길 33, 화성빌딩 3층 (구월동)",C,0,,세란플러스성형외과의원,032-421-3990,,,,,,,,,,,,,,,,,,37.44665260811989,126.70263227282547
"인천광역시 남동구 논고개로123번길 17, 508~511,513호 (논현동, 아이플렉스)",C,0,논현동 아이플렉스 5층,수앤수성형외과의원,032-439-9119,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.40168629791686,126.72308665182138
인천광역시 남동구 인하로489번길 10 (구월동) ,C,0,"뉴코아아울렛 옆 건물, 기업은행 뒷 건물 6층.",스타일성형외과의원,032-468-7575,,1900,0930,2100,0930,1900,0930,1900,0930,2100,0930,1500,0930,,,,,37.444021854546115,126.70128210555231
서울특별시 강남구 강남대로 616 (신사동),C,0,"신사역 6,7번출구",스템케이성형외과의원,02-514-7753,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.51685683038387,127.01979965904021
"인천광역시 남동구 인하로507번길 4, 3층 일부호 (구월동, 벽성빌딩)",C,0,신세계백화점건너편 벽성빌딩3층,엘리트성형외과의원,032-424-1221,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.44350967423586,126.70327077493446
인천광역시 남동구 인하로 497-5 12층,C,0,뉴코아아울렛 옆옆 건물,오르성형외과의원,032-432-9388,,1900,1000,1900,1000,2100,1300,1900,1000,2100,1000,1600,1000,,,,,37.44359736923527,126.70159568491363
인천광역시 남동구 성말로 10 (구월동),C,0,"성형외과 피부과 같이 붙어있음
피부과 : 433-5760~1",인천세란성형외과의원,032-433-2170,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.44519378564636,126.70152606096495
"인천광역시 남동구 인하로 497-8 (구월동, 오아시스빌딩 5층 일부)",C,0,신세계백화점 맞은편,인천신세계성형외과의원,032-427-7707,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.44356973446133,126.70207041243776
"인천광역시 남동구 인하로 497-5, 11층 (구월동, 푸른세상안과빌딩)",C,0,,타미성형외과의원,032-441-2325,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.44359736923527,126.70159568491363
"인천광역시 남동구 인하로507번길 9, 7층 일부호 (구월동, 하나빌딩)",C,0,,청담이지성형외과의원,032-422-0123,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.44389566608839,126.70269290617004
"경기도 김포시 김포한강4로 117, 703호 (장기동, 홍우프라자)",C,0,사우사거리 하나은행 건물 6층,서연성형외과의원,031-996-0075,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.64417380771457,126.66797226126172
"서울특별시 강남구 압구정로 124, 지하1, 1~4층 (신사동)",C,0,,더아이언성형외과의원,1566-4766,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52376889699917,127.02220879593466
경기도 김포시 김포대로 847  (사우동),C,0,김포시청사거리 신한은행4층,제이엠성형외과의원,031-984-7744,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.61968265834697,126.71961619895023
"부산광역시 해운대구 센텀2로 33, 센텀뷰라움 3층 301.302.303호 (우동)",C,0,2호선 센텀시티역 11번 출구/센텀타워메디칼센터 303호,노블레스홍인식성형외과의원,051-758-6636,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.16731594784456,129.1319875118745
"부산광역시 해운대구 센텀2로 15, 601호 (우동, 센텀브라이언)",C,0,"2호선 센텀시티역 7,9번 출구/센텀브라이언빌딩 601호",더아름다운성형외과의원,051-747-7774,,1900,1000,1900,1000,1900,1000,2100,1000,1900,1000,1600,1000,,,,,35.167697473532,129.132363459516
"부산광역시 해운대구 센텀2로 20, 센텀타워메디컬 3층 303호 (우동)",C,0,"2호선 장산역 11,13번 출구",리움성형외과의원,1833-4050,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,35.1687929787,129.1757404751
"부산광역시 해운대구 구남로29번길 32, 3층 (중동, 해운대빌딩)",C,0,2호선 해운대역 1번출구/리베라호텔 맞은편,마린성형외과의원,051-747-9555,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,35.162372222222224,129.16207222222414
"전라남도 광양시 공영로 59, 3층 (중동)",C,0,,더힐성형외과의원,061-793-5678,,1830,0930,1830,0930,1230,0930,1830,0930,1830,0930,1300,0930,,,,,34.9361141126,127.6957542521
"서울특별시 강남구 테헤란로 105, 3층 (역삼동)",C,0,강남역 12번 출구,비엔성형외과의원,02-552-9100,,1900,0930,1900,0930,1900,0930,1900,0930,2100,0930,1600,0930,,,,,37.498636725,127.0285297307
부산광역시 해운대구 센텀2로 10,C,0,2호선 센텀시티역 11번출구,VS성형외과의원,051-746-0999,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,35.16780300874372,129.1315524753258
"서울특별시 강남구 논현로 842, 4층 (신사동, 압구정빌딩)",C,0,"압구정역 3번 출구
",탑페이스성형외과의원,02-514-0035,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52403779158667,127.02872945208587
"경상남도 양산시 양산역1길 24, 401호 (중부동, 영동프라자)",C,0,이마트 부근,벨성형외과의원,055-367-5030,,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1300,1100,,,,,35.33697376630182,129.027675731596
경기도 고양시 일산서구 중앙로 1406,C,0,,자이언성형외과의원,031-919-5955,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.669380543633494,126.76387767112136
부산광역시 해운대구 좌동순환로 506 ,C,0,"2호선 중동역 3,5번출구",시카고성형외과의원,051-747-7333,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0900,,,,,35.1661720607,129.1687307501
"부산광역시 해운대구 센텀남대로 50, 8층 802호 (우동, 센텀임페리얼타워)",C,0,2호선 센텀시티역 11번 출구/센텀임페리얼타워빌딩 8층,신세계성형외과의원,051-743-6446,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,35.168203078077504,129.13133630513096
"부산광역시 해운대구 해운대로 365, 6층 (우동)",C,0,2호선 벡스코역 8번 출구,유케이성형외과의원,051-710-8250,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,35.17042300863897,129.1374478187273
"부산광역시 해운대구 세실로 75, 502호 (좌동, 일진빌딩)",C,0,2호선 장산역 4번출구,유피성형외과의원,051-701-2100,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.1712904793,129.1767684082
경기도 고양시 일산서구 중앙로 1547,C,0,,순정성형외과의원,031-913-0075,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.67467396458785,126.7496553930653
"인천광역시 연수구 송도과학로16번길 33-2, 송도 트리플스트리트 B4동 401~402호 (송도동)",C,0,,닥터킴성형외과의원,032-715-6352,,1900,1000,1900,1000,1900,1400,1900,1000,1900,1000,1400,1000,,,,,37.38044345565231,126.66023221868141
"경기도 고양시 일산서구 중앙로 1437, 703호 (주엽동, 화성프라자)",C,0,,이안성형외과의원,031-916-7744,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0900,,,,,37.67005062073647,126.76049310280017
"부산광역시 해운대구 좌동순환로 505, 1005호~1007호 (중동)",C,0,2호선 중동역 7번출구,서울미성형외과의원,051-746-9965,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,,,35.1656692568,129.1682257679
부산광역시 해운대구 센텀2로 19,C,0,2호선 해운대역 1번출구/장산빌딩 4층,스펀지성형외과의원,051-742-6999,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.167420972776725,129.13257407394025
"부산광역시 해운대구 구남로 27, 4층 (중동, 해운대오피스)",C,0,2호선 해운대역 3번출구/해운대오피스텔 4층,태성형외과의원,051-746-7004,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,,,35.1617560200524,129.16089264983637
부산광역시 해운대구 마린시티2로 33,C,0,해운대 두산위브더제니스 건물 ,토브성형외과의원,051-744-1031,,1900,0930,1900,0930,,,1900,0930,1900,0930,1400,0930,,,,,35.15663185765323,129.14506908519866
"서울특별시 노원구 동일로 1402 (상계동, 기업빌딩)",C,0,,리안성형외과의원,02-932-9753,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.65375035293866,127.06112609153761
"서울특별시 노원구 동일로 1413, 4층 (상계동, 남성빌딩)",C,0,"7호선 노원역 7,8번 출구 사이 남성빌딩",안호범성형외과의원,02-932-2222,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.6546735310371,127.06001176326325
서울특별시 노원구 노해로 482  (상계동),C,0,,서울성형외과의원,02-3392-2222,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.6542726157,127.0617158001
"서울특별시 노원구 동일로 1392, 5층 (상계동,노원한일빌딩)",C,0,7호선 노원역5번출구,CL성형외과의원,02-933-6522,,1830,0930,1200,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.653008333333332,127.061238888888894
서울특별시 노원구 노해로 490,C,0,,공봉택성형외과의원,02-932-6767,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1530,1000,,,,,37.654503891674324,127.06241664265332
서울특별시 노원구 동일로 1417 ,C,0,,김순진성형외과의원,02-937-0255,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1530,0930,,,,,37.655069979258194,127.05998033062788
서울특별시 노원구 노해로 480 (상계동) ,C,0,,노원연세성형외과의원,02-945-8800,,1900,1100,1900,1100,1900,1100,1900,1100,1900,1100,1700,1100,,,,,37.65417906027362,127.06143468157536
"경기도 안양시 만안구 안양로 303, 7층 (안양동, 메쎄포스빌)",C,0,,터치유성형외과의원,031-466-7582,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.398796950276704,126.92079461070803
"경기도 안양시 만안구 만안로 241, 5,6층 (안양동, 대성빌딩)",C,0,안양역 근처,한나이브성형외과의원,031-441-2288,,1900,1000,2100,1000,2100,1000,1900,1000,2100,1000,1500,1000,,,,,37.4015316618,126.9214695373
"서울특별시 노원구 노해로 492, 3층 301호,302호 (상계동, 프린스빌딩)",C,0,노원역 5번 출구 인근,윤앤정와이앤제이성형외과의원,02-933-7788,,1900,1100,1900,1100,1900,1100,1900,1100,1900,1100,1600,1100,,,,,37.6544559094,127.0626769346
"서울특별시 노원구 노해로 494, 3층 (상계동, 고려빌딩)",C,0,노원역 5번 출구,이지성형외과의원,02-952-5225,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.65453860889287,127.06303510654952
"대구광역시 동구 동내로 88, 1층 104호 (동내동, 커뮤니케이션센터)",C,0,,이희영바로일성형외과의원,053-964-8512,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.8786402326,128.7361283873
"대구광역시 동구 팔공로49길 16, 3층 (봉무동, 이시아폴리스라이프스타일센터)",C,0,,호야성형외과의원,053-426-1313,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,35.92154817681133,128.6373553304672
"서울특별시 강남구 테헤란로 101, 5층 (역삼동, 이즈타워 5층)",C,0,"강남역 11,12번 출구",서울리스타성형외과의원,02-558-8008,,1900,1000,1900,1000,1900,1000,2000,1000,1900,1000,1700,1000,,,,,37.4986224205,127.0280638046
"경기도 부천시 상동로 87,  503호 (상동)",C,0,"상동홈플러스 주변, 기업은행 건물 5층.",럭스성형외과의원,032-323-8877,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.505203344281426,126.7525226001315
"경기도 부천시 길주로 276, 무광오피스텔 201호 (중동)",C,0,,리나성형외과의원,032-322-2577,,1900,1000,2000,1000,1900,1000,1900,1000,2000,1000,1500,1000,,,,,37.50295924896025,126.77285294830722
"충청남도 천안시 동남구 만남로 40, (신부동)",C,0,신세계백화점 맞은편 광산빌딩 4층 ,성모성형외과의원,041-568-3535,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,36.818563888888889,127.156547222222216
"충청남도 천안시 동남구 만남로 43, 2층 (신부동, 신세계백화점충청점,천안종합버스터미널)",C,0,신세계맞은편 베스킨라빈스 건물 6층 ,세인성형외과의원,041-561-2525,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.81849800479357,127.15630080944501
"충청남도 천안시 동남구 만남로 30, 3층 (신부동)",C,0,신세계맞은편 스위스안경점 3층,압구정라인성형외과의원,041-553-8090,,1730,0930,1730,0930,1730,0930,1730,0930,1930,0930,1330,0930,,,,,36.81855683793897,127.15539983326785
