주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
부산광역시 수영구 연수로 419 (수영동),C,0,"2,3호선 수영역 2번출구/ 버스정류장: 수영교차로/열린약국3층",권우영이비인후과의원,051-754-9889,,1830,1000,1830,1000,1300,1000,1830,1000,1830,1000,1300,1000,,,,,35.16787222222223,129.11477777777944

부산광역시 수영구 수영로 611 (광안동),C,0,2호선 광안역 2번출구,김영훈이비인후과의원,051-761-2211,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.16041047870146,129.1134638437201

"부산광역시 연제구 과정로 102, 2층 (연산동)",C,0,버스정류장: 연산토곡 망미주공아파트 입구 삼거리,윤준호이비인후과의원,051-751-0915,,2000,0900,2000,0900,1300,0900,2000,0900,2000,0900,1500,0900,1300,0900,1300,0900,35.180563985018026,129.10735394119297

"경상남도 창녕군 창녕읍 군청길 18, 성동빌딩 5층",C,0,,창녕원이비인후과의원,055-533-2224,,1800,0900,2000,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.5425330944,128.4920633378

경기도 이천시 이섭대천로 1234 (창전동),C,0,,정이비인후과,031-635-3178,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1400,0830,,,,,37.28031771203293,127.4471016246025

"경기도 이천시 이섭대천로 1203, 4층 (중리동)",C,0,,하나이비인후과의원,031-638-3811,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.27780277777778,127.4463277777778

"경기도 이천시 이섭대천로 1233, 2층 (창전동, 화창빌딩)",C,0,,현이비인후과의원,031-633-7975,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1600,0900,,,,,37.28035722266848,127.4466399259282

광주광역시 서구 죽봉대로 76  (농성동),C,0,광천터미널 이마트 건너편,메디필이비인후과의원,062-351-5050,,1830,0840,1830,0840,1830,0840,1830,0840,1830,0840,1500,0840,,,1200,0900,35.16008677796223,126.88376447469395

경기도 이천시 이섭대천로 1242,C,0,,김이비인후과의원,031-633-0295,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.28138532501126,127.44734960219729

부산광역시 수영구 과정로 73,C,0,"2,3호선 수영역 3번출구",천만희이비인후과의원,051-754-1110,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.17784221331607,129.10700096462477

"부산광역시 수영구 수영로 710-1, 5층 (광안동)",C,0,버스정류장: 수영교차로 롯데리아건물5층,코끼리이비인후과의원,051-758-7677,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1330,0900,,,,,35.167696312802136,129.11722782331995

충청남도 서산시 안견로 180 (동문동),C,0,"삼성생명 맞은편 미소약국 2층
",하나이비인후과의원,041-669-1411,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,36.78230345895043,126.45914403752559

"대전광역시 대덕구 대덕대로 1591-1, 2층 (석봉동, 로하스빌딩)",C,0,우체국 2층,본이비인후과의원,042-933-9975,,2000,0900,1900,0900,1900,0900,2000,0900,1900,0900,1400,0900,1800,1300,1800,1300,36.450512780070845,127.424732060684

경상남도 진주시 진주대로 889,C,0,제일병원 옆,변종필이비인후과의원,055-763-0900,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.179707110304854,128.0904810750715

부산광역시 수영구 수영로 379 ,C,0,2호선 남천역 4번 출구 ,상쾌한이비인후과의원,051-612-3456,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.1408784601,129.1062467901

경기도 이천시 이섭대천로 1212,C,0,,송인철이비인후과의원,031-633-6665,,1730,0910,1730,0910,1730,0910,1730,0910,1730,0910,1430,0910,,,,,37.2784413657271,127.44719242203138

경기도 안산시 단원구 광덕3로 178  (고잔동),C,0,,중앙이비인후과의원,031-506-1636,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,1300,0930,37.311942926300425,126.83265944646217

"대구광역시 중구 달구벌대로 2233, 3,4층 (삼덕동3가)",C,0,,중앙이비인후과의원,053-423-2332,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.862461991362196,128.60760919653592

경기도 남양주시 와부읍 덕소로 226,C,0,,청명이비인후과의원,031-577-9993,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.57942904836775,127.22132754770462

경기도 시흥시 함송로14번길 13-17,C,0,,조은이비인후과의원,031-497-0009,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.362382154963065,126.73001835783415

"경기도 시흥시 배곧3로 80, 센터프라자 5층 508호 (정왕동)",C,0,,코아이비인후과의원,031-319-3220,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,37.3705513541,126.7290657688

"경기도 시흥시 진말로9번길 2 401호 (장곡동, 부석프라자)",C,0,,코코이비인후과의원,031-435-0503,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.378462403198576,126.78526931932855

경기도 시흥시 대은로 83,C,0,,킴스이비인후과의원,031-312-5025,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,37.445018182784196,126.79757317197206

"경기도 남양주시 도농로 24, 2층 208호 (다산동, 부영애시앙상가사랑관)",C,0,,코웰이비인후과의원,031-567-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,37.608619997939755,127.15870307676681

경기도 남양주시 화도읍 비룡로 58,C,0,읍사무소 맞은편 주공아파트 방향,파스텔이비인후과의원,031-555-5075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.657225515210506,127.3019867235029

경기도 남양주시 의안로 121-20,C,0,,평내연세이비인후과의원,031-595-7505,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.64295054959291,127.23689683207577

"경기도 남양주시 와부읍 덕소로97번길 9, 2층 (일신프라자)",C,0,,하나이비인후과의원,031-576-5760,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.586127777777776,127.213280555555556

"경기도 남양주시 화도읍 비룡로 62, 405호 (중앙프라자)",C,0,"하도옥사무소 반대편, 1층에 파리바게트",한빛이비인후과의원,031-559-8575,,1830,0900,1830,0900,1830,0900,1830,0900,1700,0900,,,1600,0900,,,37.65755531291475,127.30213595785275

경기도 남양주시 화도읍 경춘로 1992,C,0,,고려이비인후과의원,031-559-5075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.65034820998536,127.30939707044999

"경기도 남양주시 퇴계원면 퇴계원로 46, 4층 (신한빌딩)",C,0,,굿모닝이비인후과의원,031-575-9696,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.650894444444447,127.142005555555556

"경기도 남양주시 도농로 34, 403호 (다산동, 부영아파트1차상가)",C,0,,김승현이비인후과의원,031-555-5995,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.6094290853252,127.16004570763766

"경기도 남양주시 와부읍 덕소로97번길 4, 302호 (중앙프라자)",C,0,,김정하이비인후과의원,031-576-3137,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.585574999999999,127.212619444444442

"충청남도 부여군 부여읍 중앙로 5, 2층",C,0,시외버스터미널 맞은편,연세이비인후과의원,041-833-7577,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.28083653150909,126.91101361197604

"경기도 남양주시 늘을2로 26, 403호 (호평동, 메인시네마타워)",C,0,,드림이비인후과의원,031-595-1527,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.6550921732444,127.24409270889387

경기도 시흥시 대은로 90,C,0,,신이비인후과의원,031-318-6577,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1450,0930,,,,,37.44467357590031,126.79837418408553

"경기도 의왕시 경수대로 262, 상가동 214호 (오전동, 서해그랑블)",C,0,,의왕상쾌한이비인후과의원,031-429-1515,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1400,0900,37.34995849201446,126.97359881194919

"경기도 남양주시 경춘로 368, 204호 (가운동, 브릭스타워)",C,0,,삼성우리이비인후과의원,031-558-7787,,1900,0830,1900,0830,1900,1400,1900,0830,1900,0830,1500,0900,1300,0900,,,37.60461026392058,127.15563866503345

"경기도 시흥시 삼미시장1길 13-1, 2층 (신천동)",C,0,,연세이비인후과의원,031-313-1991,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0930,,,,,37.440244444444446,126.784544444444450

"경기도 시흥시 월곶중앙로70번길 3, 1층 117호 (월곶동)",C,0,,열린이비인후과의원,031-318-7275,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0900,,,,,37.3896122573,126.7381710756

"경기도 남양주시 늘을2로 20, 302호 (호평동, 씨에치리베로)",C,0,,수이비인후과의원,031-559-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.65451462058753,127.24410441707525

"경기도 남양주시 호평로 134, 203호 (호평동,호평아카데미)",C,0,,시원한이비인후과의원,031-591-8722,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.656386271113675,127.25502838242261

"경기도 시흥시 목감우회로 51, 3층 305호 (목감동)",C,0,,서울아산이비인후과의원,031-411-0871,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1400,0900,1400,0900,37.3822457106,126.8619260545

"경기도 시흥시 능곡로 174, 303호 (능곡동, 미래도프라자)",C,0,,수이비인후과의원,031-404-1470,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.368063888888891,126.811658333333327

"경기도 시흥시 함송로14번길 13-13, 201호 (정왕동, 연세빌딩)",C,0,,시화연세이비인후과의원,031-433-4351,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1700,0900,,,1300,0900,37.362669444444435,126.72952777777776

"경기도 시흥시 수인로 3362, 태종빌딩 5층 일부호 (신천동)",C,0,,시흥센트럴이비인후과의원,031-364-8225,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.4406474721,126.7854849947

"경기도 시흥시 정왕대로 74, A동203~204호,B동210호 (정왕동, 트윈프라자)",C,0,"트윈프라자 A동 204,204호 B동 209,210호",시흥수이비인후과의원,031-433-8366,,2100,0900,1900,0900,2100,0900,1900,0900,2100,0900,1700,0900,1700,0900,1700,0900,37.353456835327535,126.72464637486239

경기도 남양주시 화도읍 마석중앙로 68,C,0,,마석이비인후과의원,031-595-3222,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.65215328586503,127.307273508979

"경기도 시흥시 목감남서로 9-27, 4층 405호 (조남동)",C,0,,시흥코아이비인후과의원,031-411-9111,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.3779466188,126.8534343715

"경기도 시흥시 수인로 3372, (신천동)",C,0,,우리이비인후과의원,031-314-2588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,1300,0900,37.441105555555552,126.784238888888893

경상북도 김천시 자산로 96  (성내동),C,0,,경북이비인후과의원,054-434-4782,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.120327431074045,128.12161944862558

"경기도 안성시 공도읍 공도로 83, 2층",C,0,공도터미널 2층,푸른이비인후과의원,031-657-4835,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,1300,1000,1300,1000,36.9995891523,127.1695543109

경기도 남양주시 화도읍 마석중앙로 56-6,C,0,,박이비인후과의원,031-594-2040,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.65257747263949,127.3058253842658

"경기도 남양주시 와부읍 덕소로97번길 2, 601호 (동산빌딩)",C,0,,삼성우리이비인후과의원,031-521-0300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.585474736465535,127.21245269362417

대구광역시 달서구 용산로 235 (용산동),C,0,,안주선이비인후과의원,053-521-1184,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,1300,0930,35.858553, 128.530267

"경기도 남양주시 금곡로 72, 301호 (금곡동, 센타플라자)",C,0,,유이비인후과의원,031-591-4069,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.634427777777780,127.211030555555553

경기도 남양주시 평내로29번길 49  (평내동),C,0,,윤건식이비인후과의원,031-593-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,1300,0900,37.64586862864165,127.23562791104254

경기도 시흥시 군자로 514,C,0,,김정수이비인후과의원,031-491-4550,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1330,0900,,,,,37.34444251142392,126.78487619106332

경상북도 김천시 김천로 139 (평화동),C,0,,열린이비인후과의원,054-432-5603,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.12188797609615,128.1165680207871

경상북도 김천시 혁신4로 3 (율곡동),C,0,,유앤아이연합이비인후과의원,054-432-6677,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.121408652800014,128.18193102280003

경상북도 김천시 혁신4로 59 (율곡동),C,0,,이룸이비인후과의원,054-436-7585,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1330,0830,,,1300,0900,36.1214672925,128.1880275703

"경기도 시흥시 배곧3로 96, 4층 407호(일부)~408호 (정왕동)",C,0,,도도스이비인후과의원,031-431-6336,,2100,0900,1900,0900,2100,0900,1900,0900,2100,0900,1400,0900,,,,,37.3698081614,126.7303147865

"경기도 시흥시 정왕대로 220, 403,404호 (정왕동)",C,0,,두리이비인후과의원,031-432-7222,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,37.34548985022229,126.73768784124765

"경상북도 김천시 신음새동네길 1, 302호 (신음동, 광희빌딩)",C,0,카페베네 위층,참이비인후과의원,054-439-5588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,1300,0900,36.134701056165675,128.11788376654889

충청남도 태안군 태안읍 중앙로 53,C,0,국민은행 근처,김석현이비인후과의원,041-675-0990,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1600,0800,1200,0900,1300,0900,36.754609741471775,126.29509371777573

경기도 시흥시 중심상가2길 2,C,0,,우성이비인후과의원,031-499-8272,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.34596791535599,126.73580156920575

경기도 남양주시 퇴계원면 퇴계원로 52,C,0,,이명우이비인후과의원,031-529-4646,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.65118822038275,127.1425339559822

경기도 남양주시 진건읍 사릉로 408-1,C,0,,이상훈이비인후과의원,031-573-2444,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.65655211476021,127.17895788373934

"서울특별시 영등포구 국제금융로2길 37, 306-2호 (여의도동)",C,0,여의도역 3번 출구 ,뉴연세이비인후과의원,02-761-5082,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.52279888315788,126.92388295884999

"서울특별시 영등포구 여의나루로 42, 407호 (여의도동, 여의도종합상가)",C,0,5호선 여의도역 5번출구 여의도종합상가 4층 ,닥터킴이비인후과의원,02-780-7582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,37.52159219752464,126.92487515133186

"서울특별시 영등포구 당산로 223, 5층 (당산동5가, 태영스타밸류빌딩)",C,0,2호선 당산역 1번출구신호등건너/9호선 당산역 11번출구 오른쪽 건물,당산상쾌한이비인후과의원,02-2632-9988,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.53373434670995,126.90116043687841

서울특별시 영등포구 영중로 52 (영등포동5가),C,0,영등포역 3번출구 2층,마리아이비인후과의원,02-2635-1188,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.5207848155,126.9051458038

"서울특별시 영등포구 여의대방로 197, 2층 (신길동)",C,0,"국민은행, 다이소 건너편",민이비인후과의원,02-842-5650,,1830,0930,1830,0930,1830,0930,1230,0930,1830,0930,1400,0930,,,,,37.5046708642128,126.92183552770858

서울특별시 영등포구 신길로 42,C,0,,박영민이비인후과의원,02-845-2758,,1800,0900,1800,0900,1800,0900,1800,1400,1800,0900,1230,0900,,,,,37.496478755483686,126.90862586344579

서울특별시 영등포구 도림로 322,C,0,,박원주이비인후과의원,02-846-5705,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,37.50627977180512,126.9019364074012

"서울특별시 영등포구 양평로 22, 3층 (당산동6가)",C,0,,베토벤이비인후과의원,02-2636-7734,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1500,0900,,,,,37.5331563921,126.90393538320001

"서울특별시 영등포구 시흥대로 659, 3층 (대림동)",C,0,구로디지털단지역 6번출구/,상쾌한이비인후과의원,02-842-1175,,1800,0900,1800,0900,1800,0900,1900,0900,1800,0900,1300,0900,,,,,37.49083366889882,126.90750176475237

"서울특별시 영등포구 당산로45길 1, 201호 (당산동5가, 삼성쉐르빌상가)",C,0,당산역 11번 출구 당산삼성쉐르빌상가 내,서울앤연세이비인후과의원,02-2675-2211,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0900,,,,,37.53323284368418,126.90050941382026

"경기도 남양주시 별내5로5번길 3, 402호 (별내동, 마들프라자)",C,0,,서울아산이비인후과의원,031-574-5075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,1300,0900,37.649860787248606,127.11338670423865
