주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
서울특별시 양천구 신월로 164,C,0,신곡시장 인근 신한은행 건물,한강외과의원,02-2065-7575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,37.51770715822141,126.84200628838269
경기도 수원시 장안구 경수대로 904 (조원동),C,0,,이용기외과의원,031-207-5551,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.30077490711854,127.0110590861575
"서울특별시 양천구 목동로 210, 타운빌딩 402호 (목동)",C,0,,리유외과의원,02-2062-0101,,1800,1000,1800,1000,1800,1000,,,1800,1000,1400,0900,,,,,37.5273836988,126.8644465311
경기도 수원시 장안구 서부로 2117,C,0,,S&U서울외과의원,031-292-1115,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1530,0900,,,,,37.29770416778076,126.97066356215731
경기도 수원시 장안구 파장로 89 (정자동),C,0,,김도관외과의원,031-245-4628,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,37.3069854682,126.9911384386
경기도 수원시 장안구 서부로 2139,C,0,북수원온천 이슈나인 백화점 6층,뉴하나로외과의원,031-269-9530,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.299459624653224,126.97164184330205
광주광역시 북구 경열로 172 (유동),C,0,,김광록외과의원,062-521-7389,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.155580555555552,126.903263888888887
경기도 평택시 서정역로36번길 24-10 (이충동),C,0,서정리초등학교 근처,연세한빛외과의원,031-664-7525,,2030,0900,2030,0900,2030,0900,2030,0900,2030,0900,1500,0900,,,,,37.05708283295415,127.05704300591606
경기도 평택시 송탄로371번길 17 (지산동),C,0,,열린성모외과의원,031-665-6194,,1830,0900,1830,0900,1830,0900,1230,0900,1830,0900,1400,0900,,,,,37.07668106380699,127.0567282341151
경기도 평택시 서정역로 22 (서정동),C,0,,우리들외과의원,031-662-2422,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1200,0830,,,,,37.05606857068916,127.05581346692995
"경기도 평택시 경기대로 1286, 1층 (이충동, 명성빌딩)",C,0,"명성빌딩1층, ",장영외과의원,031-611-8275,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.05990462839055,127.0649198144842
"광주광역시 북구 북문대로 41, 2층 (운암동)",C,0,운암동 문화예술회관  건너편,대한외과의원,062-527-7500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.175163888888889,126.880958333333339
광주광역시 북구 동문대로 191  (두암동),C,0,,동문외과의원,062-267-1600,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.17956643836102,126.9293270492444
"광주광역시 북구 서하로 381, 3층 (문흥동)",C,0,문흥지구 농협 2층,무등외과의원,062-261-3355,,1800,0900,1800,0900,1800,0900,1200,0900,1800,0900,1200,0900,,,,,35.185675000000003,126.922036111111112
경기도 수원시 영통구 중부대로 288 (매탄동),C,0,,21세기외과의원,031-216-2800,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.27347945008175,127.04703025990061
광주광역시 북구 하서로 428 (용두동),C,0,,블레스유외과의원,062-574-7451,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2129028559,126.875190981
대구광역시 북구 동암로 2 (읍내동),C,0,,정우연합외과의원,053-322-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.946754043173236,128.55195267684064
"경기도 수원시 영통구 영통로 195, 203~204호 (망포동, 골든스퀘어)",C,0,,조정훈유바외과의원,031-206-5565,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.24523024951306,127.05599057825475
경기도 수원시 영통구 덕영대로 1507 (영통동),C,0,,차외과의원,031-203-5700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.246133333333333,127.055700000000002
전라북도 남원시 용성로 72 (죽항동) ,C,0,남원 법원 앞,남원연합장문외과의원,063-633-7564,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,35.408918934371925,127.38444525208354
광주광역시 광산구 월곡산정로 81-1 (월곡동),C,0,하남 금호아파트정문앞(호남병원반대쪽) 3층건물입니다,정외과의원,062-951-5676,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1661099769781,126.81117492484148
"경상북도 경산시 중앙로 76, 1층 (중방동)",C,0,,청십자유외과의원,053-815-7077,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,35.82274754681663,128.73521989105603
경상북도 경산시 자인면 금학로 8-12,C,0,,최한철외과의원,053-856-6568,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.819836111111108,128.823030555555562
"광주광역시 광산구 상무대로 206, 3층(송정동,해옥빌딩)",C,0,광주송정역 맞은편 신약국3층 .  송정역지역철역1번출구,조은외과의원,062-941-8950,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.137683333333335,126.791902777777779
경상북도 경산시 압량면 대학로 345,C,0,,현대외과의원,053-817-1797,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,1200,0900,35.840238888888891,128.758233333333322
"광주광역시 광산구 장신로 133 (수완동, 삼광빌딩)",C,0,,서울위드유외과의원,062-959-0075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,35.19104572840679,126.8247959755252
"광주광역시 광산구 장신로 62, 8층 (장덕동)",C,0,,시원외과의원,062-944-8575,,1800,0900,2030,0900,1800,0900,2030,0900,1800,0900,1300,0900,1300,0900,,,35.190547384112044,126.81694427961496
"광주광역시 광산구 하남대로 294, 2,3,4층 (운남동)",C,0,운남동(신가사거리) 주공2단지 앞 도로변 광주은행옆 건물,연합외과의원,062-955-7119,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1200,0800,,,,,35.17873213993583,126.82570261702105
"경상북도 경산시 대학로 309, 3,4층 (조영동)",C,0,영대소방서 맞은편,영남외과연합의원,053-817-0075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,1300,0900,35.83822174632845,128.75505249312246
"경상북도 경산시 대학로 333, 2,3층 (조영동)",C,0,,영남제일외과의원,053-817-2188,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.83965800135791,128.75729714154374
경상북도 경산시 하양읍 하양로 108-1,C,0,,장유석외과의원,053-851-7007,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,35.913699999999999,128.819308333333339
서울특별시 강남구 선릉로 669 9층,C,0,7호선 강남구청역 2번출구 근처,강남송도외과의원,02-543-7175,,1900,0900,1800,0900,1800,0900,1300,0900,1900,0900,1300,0900,,,,,37.5166134186,127.0412597123
대구광역시 달서구 달구벌대로 1222 (이곡동),C,0,,홍외과의원,053-582-3638,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.851616666666665,128.500900000000001
경기도 수원시 팔달구 팔달문로 156-1,C,0,,필외과의원,031-217-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.28285136047396,127.03315836952939
"부산광역시 연제구 반송로 33 (연산동, 2층 일부)",C,0,"1,3호선 연산역 14번출구",민중기외과의원,051-864-7008,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1300,0900,,,,,35.188422222222215,129.08409166666814
"전라남도 순천시 팔마로 105, (조곡동)",C,0,조곡동 우체국 앞,동부외과의원,061-742-3737,,1800,0830,1800,0830,1800,0830,1300,0830,1800,0830,1300,0830,,,,,34.946083959889556,127.50001856637433
경기도 수원시 팔달구 중부대로239번길 5,C,0,,장미꽃과나이팅게일외과의원,031-211-3659,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.27562243201769,127.04185981416936
부산광역시 연제구 과정로 336 (연산동),C,0,버스정류장:한양타워아파트,박수연외과의원,051-852-8346,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.19028611111113,129.09141666666971
"대구광역시 달서구 계대동문로 120, 5층 (이곡동)",C,0,,성서연합외과의원,053-588-0975,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,1200,0900,35.855117407874666,128.50557857292904
"대구광역시 달서구 월배로 219, 603호 (상인동)",C,0,,박혜란유외과의원,053-634-6075,,1830,0900,1830,0900,1200,0900,2030,0900,1830,0900,1530,0900,,,,,35.819115794983176,128.53713654113662
"전라북도 군산시 월명로 180, 4층 (수송동, 도곡빌딩)",C,0,극동 사거리 삼성전자서비스센터 방향,군산학문외과의원,063-471-1717,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1200,0930,,,,,35.9600903534,126.7160644712
광주광역시 동구 제봉로 185 (대인동),C,0,,김승완외과의원,062-222-6767,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,35.152679577477016,126.91683147609474
경상북도 울진군 후포면 삼율2길 25,C,0,후포시장 내,손상문외과의원,054-788-8275,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.67884970474686,129.44320071491973
"부산광역시 부산진구 서면로 74, 1701, 1704호 (부전동, 아이온시티 17층)",C,0,"1,2호선 서면역 5,7번출구/아이온시티 17층",다리안외과의원,051-807-7744,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.157212610866836,129.05814138192736
강원도 삼척시 진주로 12-38 (남양동),C,0,남양동 현대슈퍼 맞은 편,이외과의원,033-573-9931,,1730,0840,1730,0840,1730,0840,1730,0840,1730,0840,1200,0840,,,,,37.44114210957595,129.16459266003014
전라남도 고흥군 고흥읍 흥양길 30,C,0,고흥군청옆,조외과의원,061-832-2068,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,34.61034042144983,127.2859959999115
충청북도 제천시 의림대로18길 3 (중앙로2가),C,0,중앙교차로 부근,세브란스외과의원,043-647-7717,,1830,0830,1830,0830,1500,0830,1830,0830,1830,0830,1300,0830,,,1300,0900,37.14021520448053,128.21198284211647
경상북도 포항시 북구 중흥로 331-1,C,0,,김창수수흉부외과의원,054-273-7111,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.031705516891655,129.36485383568674
대구광역시 북구 대현로 95,C,0,,정연합제통외과의원,053-954-5588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.882641967378405,128.60963328030306
"부산광역시 부산진구 가야대로 767-1, 14층 (부전동, 원광메디컬센터)",C,0,"1,2호선 서면역 9번출구",부산서울하정외과의원,051-514-1106,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.158004829677445,129.05564192935662
"서울특별시 마포구 마포대로 44, 2층 2호 (도화동, 진도빌딩)",C,0,마포역 3번 출구,박신혜유외과의원,02-712-5100,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.5399735549,126.9471001294
"충청북도 청주시 흥덕구 2순환로 1240, 5층 (강서동)",C,0,고속버스터미널 건너편,청주혜성외과의원,043-273-7575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.62540733737602,127.43009433068832
"서울특별시 마포구 마포대로16길 6, 1~2층 (공덕동)",C,0,5호선 애오개역 4번출구 우리은행인근,연세외과의원,02-715-6197,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,1000,,,,,37.5508073035662,126.95623631308099
경기도 평택시 평택로 95  (통복동),C,0,,평택외과의원,031-653-0119,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0830,,,,,36.994972870118836,127.08350024696634
경기도 양평군 양평읍 시민로 45,C,0,,김외과의원,031-771-2929,,1800,0900,1800,0900,1800,0900,1200,0900,1800,0900,1300,0900,,,,,37.49067990636351,127.49664409911277
대구광역시 북구 칠곡중앙대로 219  (태전동),C,0,,김하식외과의원,053-312-5690,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.915620736429204,128.54811008831933
"경기도 용인시 수지구 풍덕천로 149, 5층 505,506,509호 (풍덕천동, 현대그린프라자)",C,0,,용한외과의원,031-261-7188,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.324634645062794,127.09759475001371
경기도 수원시 팔달구 권광로 170 (인계동),C,0,,하이유외과의원,031-221-1205,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.26256743459232,127.03260876317968
강원도 화천군 사내면 사내로 30,C,0,춘천미용실 앞,정외과의원,033-441-6846,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1400,0830,,,,,38.070645479,127.5217734418
경상북도 영덕군 강구면 영덕대게로 31,C,0,,강구외과의원,054-733-9587,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.36064570239139,129.38255368377312
전라남도 곡성군 옥과면 대학로 190,C,0,옥과터미널에서 옥과초등쪽으로 1층,송상진외과의원,061-362-8828,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1300,0800,,,,,35.27647168285166,127.14000208159788
대구광역시 중구 명덕로 315 (대봉동),C,0,대백프라자->건들바위방향,이경외과의원,053-422-6848,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1500,0900,,,,,35.855382326380905,128.60483978255203
"부산광역시 사하구 낙동남로 1414, 4층 (하단동, 삼영빌딩)",C,0,"1호선 하단역 4,6번출구/버스정류장:하단시장/삼영빌딩 4층",부산수흉부외과의원,051-292-7061,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.10587928129445,128.96626907778636
"대구광역시 달서구 구마로12길 93, 210호 (본동, 월성주공5단지상가)",C,0,,월성제일외과의원,053-636-7484,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.83295974867389,128.53411420586036
"경상북도 안동시 대안로 85, (광석동)",C,0,,소나무외과의원,054-854-5005,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,36.56528211161195,128.72223161610776
"경기도 구리시 경춘로 253, 304,306호 (인창동)",C,0,,백외과의원,031-555-8920,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0900,,,,,37.602232078870216,127.14300319174049
대구광역시 중구 달성로 37 (대신동),C,0,,큰나래연합외과의원,053-252-7200,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,35.86852562490086,128.5819371665242
경상남도 창원시 진해구 벚꽃로 73 (충무동),C,0,맥도날드근처,김외과의원,055-542-3545,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.15194141861159,128.66373075451426
"대구광역시 중구 태평로 287, (동인동3가)",C,0,,박우용외과의원,053-423-5325,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,35.87316372077977,128.6086738603895
경상남도 거창군 거창읍 중앙로 153-16,C,0,수승대약국 부근,현대외과의원,055-943-7596,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.688816044345195,127.91565118026372
경기도 군포시 군포로 546 (당동),C,0,,서울외과의원,031-451-2727,,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,1030,0900,,,,,37.35458802728918,126.94695060137044
대구광역시 중구 동성로1길 81,C,0,,에이치프라임외과의원,053-264-7475,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,35.86521179090073,128.597639067397
경상남도 진주시 진주성로 47-1,C,0,봉곡새마을금고 부근,평강외과의원,055-742-5722,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.19393045023407,128.07706937580494
경상북도 영덕군 영덕읍 덕곡길 101,C,0,영덕야성초등학교앞 2층,서창수외과의원,054-733-7595,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.411941740826315,129.36840722261297
충청북도 제천시 의림대로 115  (중앙로1가),C,0,,이외과의원,043-642-2239,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,1200,0900,37.13809986248033,128.21039588133746
"경기도 평택시 평택5로20번길 39, 4층 401호 (합정동, 합정동타임스퀘어)",C,0,,권우석흉부외과의원,031-652-2172,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.9899894306,127.1132287133
"경기도 안산시 상록구 반석로 54, 신안프라자 301호 (본오동)",C,0,,강외과의원,031-406-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.295988888888886,126.866794444444452
서울특별시 강동구 양재대로 1355  (성내동),C,0,둔촌역 3번출구,동진외과의원,02-482-0991,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.52758468840216,127.13572583756687
"전라북도 군산시 대야면 석화로 12,",C,0,대야면사무소 건너편,지경외과의원,063-451-6620,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.946163888888890,126.811919444444442
"충청북도 청주시 청원구 오창읍 팔결로 713-3, 2층",C,0,,성심외과의원,043-217-1461,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,36.741422722598585,127.45544381327053
대구광역시 달서구 파도고개로 3,C,0,,달성외과의원,053-625-5806,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,35.85117278587645,128.57297532021147
경기도 군포시 금산로 92 (산본동),C,0,,추규열외과의원,031-393-3999,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.37025035462906,126.93726223368988
서울특별시 강동구 천호대로 1006 (성내동),C,0,천호역 7번출구 브라운스톤건물 6층,핑크리본외과의원,02-476-1775,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,1000,,,,,37.53805368718512,127.12374894160138
충청북도 영동군 영동읍 학산영동로 1241,C,0,영동우체국 뒷길,서외과의원,043-742-1171,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,36.17346048879476,127.77294858921176
경기도 군포시 산본천로199번길 5 (산본동),C,0,,산본외과의원,031-397-8130,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.370716409682814,126.93944300201193
대전광역시 유성구 테크노중앙로 38,C,0,"관평동 롯데마트 근처 삼성전자랜드 맞은편, 기아자동차 건물 3층",테크노성모외과의원,042-934-7770,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,36.42670077157631,127.38969964841559
"부산광역시 부산진구 서면문화로 10, 11~12층,13층 (부전동)",C,0,"1,2호선 서면역 9번출구/서면메디컬센터 8층",김병준레다스흉부외과의원,051-634-8275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1630,0930,,,,,35.15804684691103,129.05550253153305
"전라남도 여수시 소라면 덕양로 397, 1층",C,0,덕양면사무소 앞,박경철외과의원,061-686-3716,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1300,0800,,,,,34.79329357389626,127.63273650633418
경상북도 포항시 북구 죽도로 27 (죽도동),C,0,,이원기외과의원,054-272-1919,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,36.03415599610258,129.36413283863797
"충청북도 청주시 서원구 사직대로 115, 5층 (사창동)",C,0,재미슨타워 5층,청주제일외과의원,043-263-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.63521191051938,127.4604040176292
서울특별시 종로구 종로 291 (창신동),C,0,동대문역 1번 출구,대동외과의원,02-763-5553,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,37.57177216199149,127.01010181526388
제주특별자치도 제주시 무근성7길 2 (삼도이동),C,0,,김판규외과의원,064-722-2852,,1700,0900,1700,0900,1300,0900,1700,0900,1700,0900,1200,0900,,,,,33.51301117597143,126.52004287529763
대구광역시 달서구 구마로 195,C,0,,김영희외과의원,053-625-5877,,1720,0900,1720,0900,1720,0900,1720,0900,1720,0900,1520,0900,,,,,35.837442428334136,128.54913194141847
"대구광역시 달서구 월배로 138, 6층 (진천동)",C,0,,부강외과의원,053-638-7575,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,1200,0900,35.815460413966704,128.52950267980384
전라남도 화순군 화순읍 중앙로 98 ,C,0,광덕리 현대약국 2층,현대외과의원,061-371-8575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.0602543834,126.9921334076
대구광역시 달서구 달구벌대로 1680,C,0,,수외과의원,053-656-7577,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.85456630121381,128.54981008888439
서울특별시 강북구 노해로 99-1 (수유동),C,0,,송림외과의원,02-907-7799,,1900,0900,1900,0900,2100,1300,1900,0900,1900,0900,1400,0900,,,,,37.6445198373,127.0231103731
경상남도 하동군 진교면 진교중앙길 11,C,0,진교시외버스터미널 부근,진교외과의원,055-884-7582,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,35.02893672903315,127.9036075045675
"부산광역시 연제구 중앙대로 1091, 4층 (연산동, 제세빌딩)",C,0,"1,3호선 연산역 1번출구",박근준유외과의원,051-714-6086,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.18541256339051,129.08065658774012
"서울특별시 강남구 도곡로 408, 305호 (대치동, 디마크 빌딩)",C,0,한티역 3번 출구,박종태유바외과의원,02-556-0011,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.4966234189,127.0552350053
"서울특별시 종로구 평창문화로 139, 5층 (평창동)",C,0,킴스관광호텔 맞은편,하루학문외과의원,02-391-7001,,1700,1000,1700,1000,,,1700,1000,1700,1000,1700,1000,,,,,37.61001529523779,126.97512898402137
경상북도 청송군 진보면 진보로 118-2,C,0,,금생외과의원,054-874-2011,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,36.52838409734857,129.04440908317926
광주광역시 동구 서암대로 320 (계림동),C,0,,이민오외과의원,062-521-3601,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.164805555555553,126.918294444444442
"서울특별시 강남구 강남대로 370, 2층 (역삼동)",C,0,강남역(신분당선) 4번출구 근처,강남서울외과의원,02-562-2300,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.49585403075925,127.02918823083543
충청북도 음성군 삼성면 덕정로 72-1,C,0,,중앙외과의원,043-878-1331,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.0203804396789,127.4996703554954
부산광역시 부산진구 가야대로 643,C,0,2호선 가야역 4번출구 1~2분거리,이익룡외과의원,051-896-9333,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.156018516496424,129.04201540889846
"서울특별시 강남구 선릉로112길 85, 1층 (삼성동)",C,0,,더행복한흉부외과의원,02-6954-0202,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1530,0930,,,,,37.5131752701,127.0503427737
부산광역시 연제구 월드컵대로 197 (거제동),C,0,3호선 거제역 1번 출구 ,유바외과의원,051-862-9559,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1330,0900,,,,,35.18785292,129.0749844199
"서울특별시 마포구 월드컵로13길 34, 두드림빌딩 2층 201호 (망원동)",C,0,,바른본외과의원,02-3141-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5556559758,126.9082614297
전라남도 영광군 법성면 진굴비길 82-3,C,0,새마을 금고 근처,중앙외과의원,061-356-3971,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,35.36239682711228,126.44454127006955
전라남도 완도군 완도읍 중앙길 24,C,0,완도초등학교 앞,김병곤외과의원,061-552-2474,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,34.31343808749282,126.75775929936381
부산광역시 사하구 낙동대로 363 (당리동),C,0,버스정류장: 당리중학교,나비유박외과의원,051-997-6075,,1730,0930,1930,0930,1300,0930,1730,0930,1730,0930,1300,0930,,,,,35.101657014808254,128.9777463139338
"서울특별시 중구 퇴계로 61, 9층 (남창동, 금오빌딩)",C,0,회현역 6번출구. 금오빌딩 9층,남대문외과의원,02-779-2358,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.5593694055,126.9789169618
경기도 안산시 상록구 건건로 117,C,0,,현대외과의원,031-437-8000,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.31140020725231,126.90462156831424
"부산광역시 연제구 월드컵대로 139 (연산동, 4층 일부)",C,0,"1,3호선 연산역 17번 출구",포이즌흉부외과의원,051-851-7441,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.18600833333334,129.0806722222237
서울특별시 강남구 강남대로 238,C,0,3호선 양재역 4번출구,예다인외과의원,02-3445-8617,,1700,0900,1700,0900,1700,0900,,,1700,0900,1500,0900,,,1200,0900,37.484959770780215,127.03476754301158
서울특별시 강남구 도산대로 204 동진빌딩 2층,C,0,강남을지병원 옆,김도균외과의원,02-485-3114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.51950391741321,127.02884535750948
"서울특별시 강남구 선릉로 814 (청담동, 4~8층)",C,0,,엠디외과의원,02-542-0081,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.52450310632824,127.0397843611588
"제주특별자치도 제주시 1100로 3321, 다솜빌딩 301호 (노형동)",C,0,,서울탑외과의원,064-745-7282,,1800,0730,1800,0730,1400,0730,1800,0730,1800,0730,1200,0730,,,,,33.482836923,126.4805672111
전라북도 무주군 설천면 무설로 1590,C,0,설천초교에서설천중쪽으로100미터,연세외과의원,063-324-7008,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,36.009051916471726,127.78736042037636
"서울특별시 동대문구 한천로 101, 2층 (답십리동)",C,0,촬영소사거리에서 100m,조성종외과의원,02-2246-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.5704682868224,127.06462139727736
부산광역시 금정구 서동로 75-5 (부곡동),C,0,버스정류장: 부곡4동 우체국,한독외과의원,051-515-4680,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.217845575280506,129.0955619844038
"경기도 안산시 상록구 석호로 220 (사동, 2~4층)",C,0,,열린문외과의원,031-416-0714,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1400,0900,,,,,37.29396150827908,126.85484255727031
울산광역시 북구 호계로 374 (신천동),C,0,"농소농협 하나로마트 옆, 신동아파트 맞은 편",울산학문외과의원,052-282-1414,,1830,0930,1830,0930,1830,0930,1300,0930,1830,0930,1300,0930,,,,,35.635911111111113,129.347988888888892
"서울특별시 동대문구 왕산로 178, 4층 (전농동)",C,0,성바오로병원 옆 건물,라환도외과의원,02-968-5700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.579315038188184,127.04316226419695
