name,address,tel
롯데마트시흥점,"경기 시흥시 비둘기공원로 28 (대야동, 롯데마트 시흥점)",T.031-599-2816

연성동행정복지센터,경기 시흥시 새재로 32 (장현동),T.031-310-4691

롯데마트시흥배곧점,"경기 시흥시 서울대학로278번길 67 (정왕동, 시흥배곧 롯데마트)",T.031-299-2420

시흥하늘휴게소,경기 시흥시 서울외곽순환고속도로 105-1 (조남동),T.031-481-9764

시흥프리미엄아울렛 ,"경기 시흥시 서해안로 699 (정왕동, 시흥 프리미엄 아울렛)",T.031-8072-3006

달월역,"경기 시흥시 서해안로736번길 55 (월곶동, 달월역)",T.031-8077-5617

옥구공원,"경기 시흥시 서해안로 277 (정왕동, 론볼 경기장 운영센터)",T.031-310-3862

월곶역,"경기 시흥시 월곶중앙로14번길 56 (월곶동, 월곶역)",T.031-8077-5511

이마트시화점,"경기 시흥시 정왕대로 210 (정왕동, E MART시화점)",T.031-496-4081

정왕보건지소,"경기 시흥시 정왕대로233번길 19 (정왕동, 정왕보건소)",T.031-310-5941

정왕4동행정복지센터,"경기 시흥시 함송로29번길 23 (정왕동, 정왕4동 주민센터)",T.031-310-4644

시흥시보건소,"경기 시흥시 호현로 55 (대야동, 시흥시보건소대야종합사회복지관)",T.031-310-5838

홈플러스시화점,"경기 시흥시 희망공원로 269 (정왕동, 홈플러스시화점)",T.031-310-8114

롯데백화점안산점,"경기 안산시 단원구 고잔1길 12 (고잔동, 롯데백화점)",T.031-412-1077

안산미디어라이브러리,"경기 안산시 단원구 광덕1로 198 (고잔동, 안산미디어라이브러리)",T.031-481-3890

NC고잔점,"경기 안산시 단원구 광덕대로 194 (고잔동, 2001아울렛)",T.010-4225-5400

뉴코아아울렛안산점,"경기 안산시 단원구 당곡로 20 (고잔동, 2001아울렛)",T.010-3474-6869

홈플러스선부점,"경기 안산시 단원구 삼일로 316 (선부동, 홈플러스)",T.031-400-8020

안산중앙도서관,"경기 안산시 단원구 안산천남로 14 (고잔동, 중앙도서관)",T.031-481-2705

이마트고잔점,"경기 안산시 단원구 원포공원1로 46 (초지동, 이마트)",T.010-9944-6805

이마트트레이더스안산점,"경기 안산시 단원구 중앙대로 397 (신길동, 이마트트레이더스 신길점)",T.031-363-1272

단원구청,경기 안산시 단원구 화랑로 250 (초지동),T.031-481-6123

안산문화예술의전당,"경기 안산시 단원구 화랑로 312 (고잔동, 안산문화예술의전당)",T.031-481-4027

안산시다문화가족지원센터,"경기 안산시 단원구 화정로 26 (초지동, 안산글로벌다문화센터)",T.031-599-1710

단원어린이도서관,"경기 안산시 단원구 화정로 30 (초지동, 단원어린이도서관)",T.031-481-2680

국민건강보험공단안산지사,경기 안산시 상록구 삼일로 646 (성포동),T.031-412-2013

안산동산교회,"경기 안산시 상록구 석호공원로 8 (사동, 안산동산교회복지문화센터)",T.031-481-5509

꿈의교회,"경기 안산시 상록구 용신로 131 (사동, 꿈의교회)",T.031-407-9191

안산시상록수보건소,"경기 안산시 상록구 차돌배기로1길 5 (사동, 상록수보건소)",T.031-481-5978

홈플러스안산점3층,"경기 안산시 상록구 충장로 432 (성포동, 홈플러스 안산점)",T.031-412-8088

안산점롯데마트,"경기 안산시 상록구 항가울로 422 (성포동, 롯데마트)",T.031-412-8811

안성시보건소,"경기 안성시 강변로74번길 18 (도기동, 안성시보건소)",T.031-678-5912

안성시시립공도도서관,"경기 안성시 공도읍 공도5로 26 (만정리, 공도도서관)",T.031-678-3223

안성 공도 건강생활지원센터,"경기 안성시 공도읍 공도로 51-11 (용두리, 공도 건강생활지원센터)",T.031-678-6803

안성팜랜드,"경기 안성시 공도읍 대신두길 28 (신두리, 안성팜랜드)",T.031-8053-7951

롯데마트 안성점,"경기 안성시 공도읍 서동대로 4478 (양기리, 롯데마트)",T.031-659-9201

안성시립진사도서관,"경기 안성시 공도읍 진사2길 70 (진사리, 진사공공도서관)",T.031-678-4093

건강보험공단 안성지사,"경기 안성시 대학로 12 (석정동, 국민건강보험공단안성지사)",T.031-8056-0213

남사당공연장 (안성맞춤랜드 내),"경기 안성시 보개면 남사당로 198-2 (복평리, 남사당 전용공연장)",T.031-678-2515

안성시시설관리공단,경기 안성시 보개면 종합운동장로 162 (양복리),T.031-673-2590

안성시청,"경기 안성시 시청길 25 (봉산동, 안성시청)",T.031-678-2273

안성 양성초등학교,"경기 안성시 양성면 옥단길 43 (동항리, 양성초등학교)",T.031-670-7800

이마트 안성점,"경기 안성시 중앙로 246 (석정동, 이마트안성점)",T.031-686-1052

안성맞춤아트홀,"경기 안성시 발화대길 21 (현수동, 안성맞춤아트홀)",T.031-678-2728

이마트안양점,경기 안양시 동안구 관악대로 104,T.010-3399-2496

안양비산도서관,"경기 안양시 동안구 관악대로 123 (비산동, 안양시립비산도서관)",T.031-8045-6231

중앙공원,"경기 안양시 동안구 관평로 149 (평촌동, 중앙공원관리사무실)",T.031-8045-5015

CGV 평촌,"경기 안양시 동안구 관평로170번길 33 (관양동, 평촌주공공이)",T.031-347-7578

국민건강보험공단안양지사,"경기 안양시 동안구 관평로 182 (관양동, 국민건강보험공단 안양지사)",T.031-479-9713

범계역,"경기 안양시 동안구 동안로 지하 130 (호계동, 범계역)",T.031-384-7788

안양시동안구청,"경기 안양시 동안구 동안로 158 (비산동, 동안구청)",T.031-8045-4239

홈플러스평촌점,경기 안양시 동안구 동안로 162,T.010-9055-6308

어린이도서관,경기 안양시 동안구 동안로 66,T.031-8045-6271

안양관양도서관,경기 안양시 동안구 동편로 124 (관양동),T.031-8045-6331

롯데백화점 평촌점,경기 안양시 동안구 시민대로 180,T.031-8086-0751

안양시청,"경기 안양시 동안구 시민대로 235 (관양동, 안양시청)",T.031-8045-2131

이마트평촌점,경기 안양시 동안구 시민대로 300,T.010-9863-0045

홈플러스안양점,경기 안양시 동안구 엘에스로 76,T.010-5578-3588

안양동안구보건소,"경기 안양시 동안구 평촌대로253번길 41 (비산동, 동안구보건소)",T.031-8045-4843

아이러브맘카페안양,"경기 안양시 만안구 안양로 138 (안양동, 아이러브 맘 카페)",T.031-469-1240

만안청소년수련관,"경기 안양시 만안구 냉천로31번길 33 (안양동, 만안청소년수련관)",T.031-470-4743

안양7동주민센터,"경기 안양시 만안구 덕천로 115 (안양동, 안양 7동 주민센터)",T.031-8045-3922

만안구보건소,"경기 안양시 만안구 문예로 48 (안양동, 만안구보건소)",T.031-8045-3172

안양아트센터,"경기 안양시 만안구 문예로36번길 16 (안양동, 안양아트센터)",T.031-687-0500

만안구청,"경기 안양시 만안구 안양로 128 (안양동, 만안구청)",T.031-8045-3178

2001알울렛안양점,"경기 안양시 만안구 안양로 275 (안양동, 2001아울렛)",T.031-463-8314

한국방송통신대학교 경기지역 안양학습관,경기 안양시 만안구 안양로 483 (석수동),T.031-443-3441

안양박물관,"경기 안양시 만안구 예술공원로103번길 4 (석수동, 김중업 박물관)",T.031-687-0945

덕계역,"경기 양주시 고덕로139번길 317 (덕계동, 덕계역)",T.031-866-6792

양주시고읍도서관,"경기 양주시 고읍남로 207 (광사동, 고읍도서관)",T.031-8082-7448

양주2동행정복지센터,"경기 양주시 고읍로 77 (만송동, 양주2동주민센터)",T.031-8082-7740

양주시립꿈나무도서관,"경기 양주시 백석읍 꿈나무로 199 (오산리, 꿈나무도서관)",T.031-8821-8055

양주시청,"경기 양주시 부흥로 1533 (남방동, 양주시청)",T.031-8082-7172

양주희망도서관,"경기 양주시 삼숭로38번길 78-47 (삼숭동, 양주희망도서관)",T.031-8082-7463

롯데마트 양주점,"경기 양주시 평화로 1547 (회정동, 롯데마트)",T.031-870-2500

이마트 양주점,"경기 양주시 평화로 1713 (회정동, 이마트)",T.031-860-0050

양주역,"경기 양주시 평화로 919 (남방동, 양주역)",T.031-841-7787

양주시덕계도서관,"경기 양주시 평화로1475번길 39 (덕계동, 회천2동주민센터)",T.031-8082-7451

덕정역,"경기 양주시 화합로 1356 (덕정동, 덕정역)",T.031-858-2788

양주시덕정도서관,경기 양주시 화합로1371번길 11 (덕정동),T.031-8082-7421

대명리조트 양평,"경기 양평군 개군면 신내길7번길 55 (공세리, 대명양평콘도미니엄)",T.031-770-7504

동양평휴게소 원주방향,경기 양평군 양동면 송석2길 52 (단석리),T.031-8027-2172

양동역,"경기 양평군 양동면 양동역길 19 (쌍학리, 양동역)",T.031-772-7788

동양평휴게소 광주방향,경기 양평군 양동면 여양3로 384-27 (단석리),T.031-8027-2191

국수역,"경기 양평군 양서면 국수역길 45 (국수리, 국수역)",T.031-772-7578

양수역,"경기 양평군 양서면 목왕로 55-10 (용담리, 양수역)",T.031-772-6006

신원역,경기 양평군 양서면 신원역길 7 (신원리),T.031-771-7428

양평군청,"경기 양평군 양평읍 군청앞길 2 (양근리, 양평군청)",T.031-770-2483

오빈역,"경기 양평군 양평읍 덕바위길 58 (오빈리, 오빈역)",T.031-774-8873

양평군보건소,"경기 양평군 양평읍 마유산로 17 (양근리, 양평군보건소)",T.031-770-3545

원덕역,경기 양평군 양평읍 원덕흑천길 138 (원덕리),T.031-771-4196

아신역,"경기 양평군 옥천면 아신역1길 23 (아신리, 아신역)",T.031-771-7523

용문역,"경기 양평군 용문면 용문역길 21 (다문리, 용문역)",T.031-773-7788

지평역,경기 양평군 지평면 지평역길 32 (지평리),T.031-773-7010

여주역,"경기 여주시 교동로 80 (교동, 여주역)",T.031-881-4905

신세계사이먼여주프리미엄아울렛,"경기 여주시 명품로 360 (상거동, 여주프리미엄아울렛)",T.031-880-1224

이마트여주점,"경기 여주시 세종로 151 (홍문동, 여주 이마트)",T.031-887-6004

국민건강보험공단 여주지사,"경기 여주시 소양로 7 (하동, 국민건강보험공단여주지사)",T.031-880-4112

 세종대왕릉역,"경기 여주시 능서면 양화로 877 (신지리, 세종대왕릉역)",T.031-7821-5710

여주도서관,"경기 여주시 여양로 190-17 (천송동, 여주도서관)",T.031-887-3306

여주시보건소,"경기 여주시 여흥로160번길 14 (상동, 여주시보건소)",T.031-887-3611

연천군보건의료원,"경기 연천군 전곡읍 은대성로 95 (은대리, 연천군보건의료원)",T.031-839-4078

이마트오산점,"경기 오산시 경기대로 181 (원동, 오산이마트)",T.031-369-7502

롯데마트오산점,"경기 오산시 경기대로 271 (오산동, 롯데마트오산점)",T.031-371-2525

중앙동행정복지센터,경기 오산시 경기대로 307,T.031-8036-6204

오산스포츠센터,"경기 오산시 경기동로 33 (오산동, 오산스포츠센터)",T.031-371-1725

오산문화예술회관,"경기 오산시 경기동로 41 (오산동, 문화예술회관)",T.031-379-9954

보건소,"경기 오산시 경기동로 59 (오산동, 오산시보건소)",T.031-8036-6056

세마동행정복지센터,"경기 오산시 독산성로 419 (세교동, 세마동주민센터)",T.031-8036-6326

신장동행정복지센터,"경기 오산시 문헌공로 45 (금암동, 신장동주민센터)",T.031-8036-6294

초평도서관,"경기 오산시 발안로 1353-11 (누읍동, 초평도서관)",T.031-8036-6172

꿈두레도서관,"경기 오산시 세마역로 20 (세교동, 꿈두레도서관)",T.031-8036-6529

세마역,"경기 오산시 세마역로 88 (세교동, 세마역)",T.031-377-7166

양산도서관,"경기 오산시 양산로410번길 34 (양산동, 오산시 양산도서관)",T.031-8036-6162

오산역환승센터,"경기 오산시 역광장로 70 (오산동, 중앙파출소)",T.031-377-3215

원동초등학교,경기 오산시 오산로 92,T.031-372-3430

대원동행정복지센터,"경기 오산시 오산로132번길 28 (원동, 대원동주민센터)",T.031-8036-6236

햇살마루도서관,"경기 오산시 오산로132번길 28-6 (원동, 햇살마루도서관)",T.031-8036-6502

오산맑음터공원에코리움,경기 오산시 오산천로 52 (오산동),T.031-8036-6475

서동탄역,"경기 오산시 외삼미로15번길 75-60 (외삼미동, 서동탄역)",T.031-613-9581

중앙도서관아이러브맘카페,"경기 오산시 운암로 85 (오산동, 중앙도서관)",T.031-374-6195

오산대역,"경기 오산시 청학로 236 (수청동, 오산대역)",T.031-375-9354

홈플러스오산점,"경기 오산시 청학로 238 (수청동, 홈플러스)",T.031-8077-8803

청학도서관,"경기 오산시 청학로 65 (청학동, 청학도서관)",T.031-8036-6491

오산시립미술관,"경기 오산시 현충로 100 (은계동, 오산문화재단)",T.031-379-9917

청덕도서관,"경기 용인시 기흥구 구성1로 44 (청덕동, 청덕도서관)",T.031-284-1769

구성도서관,"경기 용인시 기흥구 구성로77번길 17 (언남동, 구성동주민센터)",T.031-324-3921

상갈역분당선,"경기 용인시 기흥구 금화로 지하 40 (상갈동, 상갈역)",T.031-274-2840

기흥도서관,"경기 용인시 기흥구 기흥로116번길 10 (신갈동, 기흥도서관)",T.031-324-4753

신갈역분당선,"경기 용인시 기흥구 기흥로 지하 136 (신갈동, 신갈역)",T.031-274-3559

삼성노블카운티,경기 용인시 기흥구 덕영대로1751,T.031-208-8241

동백도서관,"경기 용인시 기흥구 동백3로 80 (중동, 동백도서관)",T.031-324-3946

이마트동백점,"경기 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩)",T.031-546-1052

기흥구보건소,"경기 용인시 기흥구 신갈로58번길 11 (신갈동, 신갈동주민센터및기흥구보건소)",T.031-324-6914

구성역분당선,경기 용인시 기흥구 용구대로 2403,T.031-274-4161

이마트트레이더스구성점,경기 용인시 기흥구 용구대로 2457,T.031-327-1051

보정역분당선,"경기 용인시 기흥구 용구대로 지하 2560 (보정동, 보정역)",T.031-265-7736

롯데마트신갈점,"경기 용인시 기흥구 중부대로 375 (신갈동, 기흥역롯데캐슬스카이)",T.031-280-3360

기흥역에버라인,"경기 용인시 기흥구 중부대로 468 (구갈동, 기흥역)",T.031-329-3570

보라도서관,경기 용인시 기흥구 한보라2로 116 (보라동),T.031-324-4331

흥덕도서관,경기 용인시 기흥구 흥덕중앙로 153 (영덕동),T.031-324-4141

이마트흥덕점,"경기 용인시 기흥구 흥덕중앙로 60 (영덕동, 이마트)",T.031-8021-1004
